Engine Type,Engine Power,Distance,Towing Speed,Tow Type,Tow Size,Wind Speed,Current Speed,Wave Height,Sea State,Water Depth,Wind Direction,Maintenance History,Fuel Consumption,Pilotage Point,Berthing Point,Waypoints,Traffic
1,1000,46,9.603673704908982,0,5787,3.122956811579991,0.7166541494144183,1.2778783765083208,0.7958230697899743,12.182866380262361,6,2,1020.4689904258132,"(80.64906435936834, 38.160162160616835)","(7.552221399309275, -115.61875076809454)","[(26.384403825381327, 5.799729147337075)]",42
0,3000,32,7.013727079479494,0,1965,11.181440582734538,0.2249384928816951,1.9161681534945394,4.893380342523994,9.099582745399829,3,2,869.8177996300315,"(58.798031432413154, -114.04302354324324)","(80.400595997757, -57.04607970958631)","[(-73.5875152508214, 19.684451313750543), (55.065159344212304, -59.6203798870886)]",43
0,1000,34,5.933691423693188,1,4105,15.629440951938758,0.8082730877156783,0.3839680771148547,4.900327239356578,19.5945869735886,3,1,612.2455084055684,"(57.527994933712705, -84.23545189714467)","(8.03801817737326, 32.16367624294435)","[(42.198625112501105, 40.23128744811757)]",35
1,3000,47,2.337047667099287,0,5926,0.7461154185318919,0.5937152703481936,1.708967093700963,4.326354444451786,15.38393652906176,2,0,922.1237210609995,"(-70.34950328160983, -50.187289066085185)","(88.99658485480751, -138.35276866481246)","[(-11.997050619229952, 173.87526143505556)]",26
0,2000,17,8.699432965022613,1,5563,0.02456984338646384,1.3383945744214363,2.8233077123217964,1.2960415538208263,9.649752697246536,2,0,852.080720810769,"(25.22769247048207, -163.92411493824036)","(88.19139153229384, -132.91274132492873)","[(-55.08539843560633, -155.28874543954828), (-50.79322762501812, 75.3484457680484), (12.152633582389527, -58.23617419554593)]",6
1,2000,42,7.139012478704768,1,5800,9.852898392983473,0.7919836311144786,1.9846145106208977,2.479359029946605,19.635729027541757,2,1,1179.6770482112006,"(77.80700025591963, -27.17401138300255)","(1.8318704080566164, -9.36162527750156)","[(-19.452865484968072, 118.68894061610553)]",43
0,3000,47,2.599404253377611,2,6359,12.346346914601629,0.1209727896582915,0.8341756915136579,1.9794135700846422,5.671602555094703,2,2,1002.4159997262433,"(-25.721426152791594, -81.65142963501806)","(78.0587198232754, -171.1707999778716)","[(-62.77452768294725, -75.35800457091165), (-13.345007868078667, 63.8681495371265), (82.65578208265902, 155.88480045554746)]",29
0,1000,26,4.774674469791187,2,5216,14.486354611686528,1.764812424225452,1.048741181520659,4.489589068541957,9.777787525841106,5,2,645.7415362145709,"(-29.481542946535583, -39.13452226300387)","(88.16534065804032, -123.22888497518608)","[(48.64073611519399, 112.57378495646884), (33.59808001002661, 164.79947359618467), (88.36618753705426, -43.528695503763345), (-20.408738613038295, 70.9282322400889)]",20
1,1000,44,8.59436633224344,2,4657,0.7453571982681928,0.24109338113606582,1.3039764637657927,4.696756374211752,15.250245504073417,2,1,843.8521186187114,"(-4.135380902051409, 175.76277068418426)","(-25.674864943252956, 113.8166645039293)","[(85.22621903834451, 131.73529969953444), (36.41829400330239, -54.347684416787814), (67.51795474678912, 159.9601077074651)]",14
1,3000,30,3.4826150374041562,1,7787,5.979241864934957,0.9081510796089336,1.766456929366874,0.2259646779768526,16.5203409566981,1,1,1092.1353533663741,"(8.04760766715168, -75.44787223790061)","(82.1893272274437, -178.9857213699357)","[(-26.122787645409943, 5.291809869763114), (76.87644173204626, -63.5710468198988), (44.35109938959397, -31.363685570771054)]",25
1,2000,40,7.332637115034113,2,4271,19.95721094458909,0.9436016171993469,0.7528722446647745,1.323874721647903,19.52824959732703,3,1,1013.7109692027291,"(20.56340975437115, 57.264930438690556)","(85.84944128600947, 152.61875307938283)","[(-37.28520752863945, -102.70432613675281)]",15
0,2000,35,3.229915885601274,1,2919,18.09491155715006,1.478872042782446,2.54864672032953,1.4191586389092277,15.955747443185125,3,2,517.9941119920892,"(65.97111737728062, -150.33071559201684)","(5.810901196405297, -131.95182903747786)","[(33.13961805052182, -123.719044485894)]",17
0,2000,19,4.314760540749285,1,7676,9.196854463234065,0.5158158663569838,2.8914939274331206,4.079623242273171,7.152671810715902,3,1,931.5609005484729,"(-10.429651024187024, -168.7054358532894)","(-67.00001693850217, -23.44656758744165)","[(31.187500909761724, 97.67881237972034), (4.6056209800003955, -109.35566514666277), (-16.53939251562288, 96.2917817984233), (9.865168305417484, -173.15475313371076)]",7
1,3000,33,2.8244389674782227,2,7610,10.269600873822842,0.6204209440993391,0.2364278200172798,4.593823834524668,10.909865354812379,5,0,1040.619457780344,"(42.127879059042755, -30.475007435210102)","(-58.02334966335855, -28.623137667563697)","[(-83.2815478378937, 85.55248437967356), (82.30934963072048, 22.750272768572728), (2.128456296748652, 58.47949596668701)]",20
0,1000,43,6.45170172255545,1,4640,15.195556456860919,0.47350655964166655,0.8507110889180464,1.6538899160610483,18.250632903138438,4,0,741.4231740698843,"(15.44750355042467, -67.28481411824964)","(58.855797743299746, 134.14972915092568)","[(-28.602320842100717, 92.53069563482404), (29.0137268085347, -102.5547127871258), (-41.96534018474408, 111.97780064946778)]",30
0,1000,43,7.746961410479245,0,6375,18.81274962831794,0.15708120140532644,1.4523713695266165,4.310553841186554,19.92177523835059,1,1,970.6193406506075,"(15.834646242175864, -2.324384285132709)","(-0.9486284663644113, 9.023869200830319)","[(56.97036293840688, 129.65899120646094), (-24.432732013687158, -44.82619482008715)]",11
1,3000,9,9.869455856670452,0,9080,13.662147101510085,0.09460374384082937,2.593833586246432,1.6270960264869068,14.183017478232987,7,2,1174.4753081301023,"(-5.219209038015535, 88.72769571465665)","(28.344139678589627, -93.75335722150106)","[(-50.005491665887575, 40.385497889606796), (48.088777563376965, 90.03209314691736), (-6.061058649403606, -35.11057336925347), (42.880429386821504, -125.80317443505095)]",24
1,1000,4,5.821901606532481,2,6924,0.002738673768780675,0.7483740174319724,2.075449607169998,3.447837437183611,19.63632474626371,5,2,715.6876064261301,"(79.86862887091203, -100.01559261390594)","(37.34468275977001, 111.270467779777)","[(80.42546616453288, 166.23665159977855), (71.85529468896112, -143.24724318293227)]",16
0,3000,11,6.495957702158537,1,3148,19.938393247587157,0.19757431364992084,1.5934488829523774,3.5020902172631105,10.890256504016905,3,1,529.1666041712317,"(-28.740197694445882, -36.712035189883636)","(-9.105273400942409, 148.70031296079992)","[(33.040071411000994, 5.870447609312492), (49.68789432846785, 57.5359395359248), (28.230105510121348, -148.2993631236328), (85.27339031180219, 118.80669638581492)]",4
0,2000,44,7.904108800572869,0,8021,16.60293319546779,1.3315475148150104,0.866335921961782,2.7113251268716363,13.315436075489181,1,1,1497.6615744504124,"(-32.74432726160941, 43.24632166116265)","(-69.17019714594525, -148.30344524159932)","[(-86.82613585892716, -168.27119110802505), (34.136240481221364, -26.281212844348772), (12.567418113075178, -47.089641555982325), (-11.585655582147012, -90.16347188641565)]",35
0,2000,5,8.762869203023763,1,8278,13.087490885499184,0.8305778560556758,0.40931079657443936,4.246651166078555,16.42104577016692,7,1,915.4286920302377,"(-18.507590224901378, 115.90404493013176)","(36.44172661953489, -8.639737560509303)","[(-79.16685795716664, 19.01333978170095), (40.70676137810602, -84.1058736191706), (9.155137009532908, 42.63788796966719), (-4.193914452104963, -63.96343102294307)]",29
0,3000,15,9.058415614017512,2,1946,6.899372633059373,0.7881819324095005,0.9505345708847728,0.6944927060373379,9.54687162842907,2,0,602.2287026307881,"(-62.963200104935694, -148.46864866668827)","(6.444362989710484, -62.42869546895422)","[(-16.198208471372766, -54.64391286312387), (-58.89910079995827, 130.55995387526133), (51.50326524340093, -64.25981488299651)]",21
0,3000,35,5.628341651726034,2,9104,5.558668577374018,1.8602255944117874,0.6819045862363002,3.299541321431475,16.739285014894293,1,2,1501.3758734312337,"(-30.57591786927553, -85.52579415747536)","(-43.506981913981086, 138.90264595716155)","[(70.38979558102059, 84.22737867622686)]",48
1,1000,22,7.645542591353452,2,6113,4.354178422929477,1.3174333749292635,1.1459879812902214,2.736229640124396,13.779632543727507,1,2,779.501937009776,"(51.2794360768321, -151.67496316802087)","(-17.687366242400387, 168.64755996654492)","[(30.265939547639135, 64.151168593054)]",44
1,3000,49,5.685536676862321,2,7136,19.051156805006606,0.7427890537396551,0.6473507037419534,4.875728723336288,9.046410369452985,4,0,1549.3738914987612,"(83.33640307799311, 75.02918399198902)","(-66.62544931495037, 25.844599319068465)","[(-40.93887101089232, -96.19101814590029), (4.255722168617822, 33.59803534565313), (-25.338397749143823, -102.86076383741144)]",12
1,3000,8,6.783160766257978,0,4839,3.425023915040315,1.9987421043303817,0.2340513244168324,2.919075178433141,8.05344059303632,6,0,646.6958583901915,"(47.194708808684965, 63.881740423716565)","(62.29302462221378, -175.23939782683382)","[(42.50141867206466, 23.54309160350749), (-58.8432415325018, -178.9975878331192), (-41.185484238268714, -86.25728423470643), (11.970469265940721, -129.9780387068331)]",10
0,2000,9,2.01222427032934,2,3331,13.534146666195934,1.489874634952074,2.4919239949328116,1.498481043536875,7.032208632952422,6,1,369.32003686592816,"(24.765565916932644, -78.19368656615616)","(82.05550304516396, 147.1786104717362)","[(-4.784153496246319, 2.5275378537718893), (40.34085879869011, 175.00028205997927)]",49
0,1000,4,7.4590219896319905,2,1983,16.260167172831014,1.756637790318376,0.13255051615858793,2.1780310010389083,17.27358722464858,7,1,228.13608795852798,"(31.60936262389643, 41.25019406936306)","(-71.6553590637171, 113.8945565819746)","[(3.538554742439942, -131.1107975238678), (-83.1226246216313, 87.18596766535353), (1.2475136716336266, -93.00422112110172), (50.193796762367526, 26.664641872096524)]",10
1,2000,3,5.169337565320879,0,4900,7.709045990442245,1.699619011020534,0.20196355894182605,3.101531702134934,7.328167561629462,7,1,521.0160253919253,"(2.6529535715045256, 24.382603954036654)","(-41.145104040717726, -153.61261854841592)","[(60.43998216714854, 56.03909366592731), (45.197190012533696, 136.05668865323395)]",20
1,3000,34,2.544584586252551,0,4008,12.396776182974838,1.4845937001777687,0.20278773516846094,1.8104760452985968,17.06956183537718,1,0,660.3476277977602,"(-1.411461693621746, -27.268543779514687)","(-22.636479099937418, 67.33530635182538)","[(-41.765417361876686, 78.83187596658502), (17.029271877151004, -174.69132461364276), (-61.00084153457033, -93.45917691345169)]",26
1,1000,31,5.720062632825305,0,4254,12.398799671921484,0.35854016691226764,2.906875367880593,0.20760566380717327,8.350139874791676,0,0,602.7219416175844,"(70.12753978076827, 132.1457591306812)","(-21.79421799398291, -9.272749509504706)","[(-13.317895829712995, 158.88411235482926), (-55.107594896929506, 65.66177506138337)]",25
0,2000,14,2.482374976016784,2,8262,17.29582852504155,1.701796099700377,1.7135127174228124,2.510771407243756,7.395341786221437,3,0,895.70649932847,"(-73.9995587561294, 131.00816853558382)","(80.72275310401147, -90.49680810132035)","[(10.452031141316098, 61.578738553561806)]",27
0,1000,5,3.7761747400099415,2,9967,14.74682166245152,1.806308744750821,0.11378189460779164,3.6422580267561298,19.39636482639466,7,0,1015.5808737000498,"(-86.50779873758943, -179.72070094322652)","(81.43577703914335, 94.19892698820598)","[(-60.344373376803134, -1.6987645015990438)]",12
0,1000,27,6.733182808022333,0,6724,19.368352492437026,0.7619233609378451,0.5652278500804515,3.9737119425331464,13.446587858408577,6,1,854.1959358166031,"(2.380167084509395, 179.93894033182)","(14.229199814122879, -175.551278669367)","[(-11.989184798041038, -170.2845800068806), (0.7929307643175463, 48.14755720705526), (-44.90141588265019, -161.5394305120507), (21.896038684426046, 176.05357076185908)]",39
1,3000,25,7.5327503200350465,2,9878,16.666962351446887,0.5253793853895896,2.4583799223946716,1.5526348301003838,10.142629850083093,4,1,1552.7562740026285,"(-77.38212885329023, 15.046548895558487)","(83.80620202226791, -57.36647072841812)","[(-18.400231417382543, -126.33035917078428), (20.39008543319588, 165.6376641192649), (28.06103850707275, 17.08019363307497)]",45
1,3000,4,6.950557709203311,2,9038,19.333734754645423,0.08547253297089874,0.39489107955328784,2.1436283787547534,9.178278502136957,2,0,987.2066925104398,"(52.31191072929278, -19.25716097010067)","(87.88390713529571, 39.796632737462915)","[(-77.33128622353874, 117.9225835207535), (66.73437166842231, -68.14437600609612), (2.5133840134426038, -119.09727353042724), (-35.57989550246118, 160.04097429957727)]",39
1,3000,31,3.958905204729927,1,1379,6.643655169703678,1.9374733934908863,2.6404003461337564,0.5032388584527575,14.204621798113063,2,2,506.07818403988324,"(32.066592573738504, -144.15711794329218)","(58.56509277226701, -92.63635962331246)","[(68.20100491343592, 114.04182842897109), (19.394499136234842, 109.49801368417434), (31.098667773605257, -155.4763181080534)]",41
0,2000,24,7.7034262110857235,1,3764,1.4945377230776602,1.3137561384052685,0.6983103139552542,3.601752600297867,14.942374172277516,6,2,746.1644581321148,"(71.92523876612276, 72.79835793225189)","(80.47765620965663, -41.14817881241069)","[(39.139165988341176, 116.69889608842658)]",2
1,1000,16,5.9516849348499505,1,9076,7.309763408462169,1.7828497090983477,1.9045242758259022,2.4751752968119693,12.986456470584114,4,1,1002.8269589575992,"(-29.867602164882015, 116.81648988886582)","(-37.603897214189445, 83.29066023420273)","[(6.537151114859981, 147.32909053274528)]",21
0,3000,15,3.507748569557223,0,7187,13.149308792042302,0.5138674878904528,2.269602249027729,4.9552109236762325,18.59971730093087,0,2,876.548685630075,"(-13.131053124911176, -123.17643482671083)","(-37.66519862133311, 15.049499017860455)","[(-44.30577028215273, -144.50435628458837)]",28
0,1000,13,8.443979304384877,0,6901,9.637346450873432,0.9650755641481448,2.901542848351465,0.7939335491405508,17.311256645414023,2,0,799.8717309570034,"(69.83908248092192, -26.884162637237694)","(44.33889521055522, -143.782550480983)","[(-47.17809094710483, 97.53164107180896), (-67.70861806045512, -172.55708470478785)]",7
1,3000,15,3.946890071376477,2,1567,5.986919903414673,1.3870273410943064,1.7144596952050029,4.751078545382149,15.384899078142084,4,0,334.31005321194147,"(78.44842645654913, 49.55942819760838)","(-76.51237449686305, -78.79260006658842)","[(63.62631659782812, -62.23190470301748)]",38
1,2000,27,2.3718734743225154,2,6809,11.932718896201258,1.3552333452305836,1.4749609173905083,4.957446557945169,13.857117764592216,4,0,808.9811676134159,"(-76.99950448460531, -38.723340699068245)","(47.105793613257106, -43.65968988928131)","[(68.19472495423153, 55.36063553928517)]",28
1,1000,40,8.111863583844801,1,4478,13.53109436573664,0.7714043248621767,2.786287494583271,3.4753824605261796,16.339602453545975,3,1,772.2745433537921,"(-18.1503051754173, 144.406664286441)","(27.15972782154168, 12.188857213844614)","[(-78.6455235731616, -48.09808755633776), (2.6756658121010304, -68.9968242628394)]",15
1,1000,43,7.935718565906213,2,1264,13.617187259377399,1.885162795539947,2.128570688881409,1.3763713115085585,9.231709179978802,1,1,467.63589833396713,"(13.946255123762086, 6.8226492266277035)","(81.17019542396125, 165.7733225331403)","[(10.128341835053263, -110.81596142507067), (59.61131868216003, -30.348228642648394), (22.972924475036095, -64.01875878560516)]",40
0,1000,13,6.518357328424772,2,4686,7.897629342821169,0.9585166989704716,0.8143348258472239,3.97513673630183,14.820027058367305,5,1,553.3386452695221,"(-13.98488181072564, -100.5708571398602)","(-8.133430693182746, 54.98272296823373)","[(44.669357276498175, 20.870564388743446), (88.75192297221679, 20.264335303529407), (-65.5627488923644, 18.26946145867646)]",5
0,2000,35,3.2208195669704356,1,5474,12.361305213429443,0.9110995289136425,0.2601123735486537,3.2061342754961055,13.035227720477964,2,0,772.8573696879305,"(-66.64403616932542, -74.13713438535663)","(-37.60154179676526, -2.192088168722762)","[(-49.7636520107804, -143.85177400944437)]",17
0,1000,37,7.964718248737042,1,2076,10.95906194084291,1.76681812346151,0.7288899211686558,3.625386888144223,17.442485131318584,1,1,502.2945752032706,"(86.62629607590944, -88.93343075397802)","(49.33175458223985, -166.47485407142605)","[(26.672244965931554, -9.578042984614342), (-31.70614853116217, -156.08261427028094), (0.08221625392836529, -86.26507228468424)]",45
0,3000,7,4.3909499257870035,0,1410,10.948026677314935,1.3026689981312949,1.2758230132170612,0.37220199469696735,13.326000344166983,7,1,233.20994844152708,"(19.31676419522033, -48.83197959256549)","(39.66232485327754, -129.94332762104256)","[(50.06255912717705, -128.4511977333355), (57.891055145104275, -40.62278531435612)]",22
1,2000,33,5.971583683713542,0,5157,2.6614689150269966,1.9977527492117104,2.1715286196313377,4.673411870541112,17.294186545745042,2,1,909.8245231250937,"(-78.84877002779945, 30.06303655246657)","(-85.79718012050951, 149.49858264833057)","[(-73.2603566173953, -95.21026827525657), (63.125278402192606, -80.28527102039119), (-32.10506467903596, 76.89177430226601)]",4
1,1000,45,3.9108754209845396,2,2081,7.135267866623758,1.9901144079560142,1.125991363572652,0.059149550901870795,18.828941538446294,1,2,384.08939394430433,"(-79.16146397710963, 122.91112182792097)","(-86.13942655668997, -137.9732875918769)","[(16.209626694597006, 50.35906739666123), (40.093719625453815, -83.40796886777439)]",39
1,1000,22,8.759815160356897,1,6739,8.791972272135949,1.6534484552946842,0.8762022270441255,1.779952072798412,10.504572178870017,7,2,866.6159335278519,"(28.474163790794137, 14.94502674002183)","(-37.865187814338384, 13.229954118042514)","[(-70.38540192063549, -174.89393307601202), (-43.16786475814399, 88.95756376918268), (-55.08915890357135, -67.17787367337193), (42.09416082109249, -142.23141026378164)]",44
0,1000,9,2.7457678209023912,2,3892,6.178807769673844,0.6318827812955305,2.4708087241062398,3.6820037644663435,17.264470838466437,0,2,413.91191038812156,"(61.03509079737944, -62.92967929925511)","(-49.571602864990915, -118.14390077365411)","[(70.83578977428053, 160.60877245581582), (73.73596735196358, 79.9128833809134), (-85.58883175027267, -82.94007497521979)]",16
0,1000,15,2.8643487916504444,1,6840,3.4333439740763327,1.0859981427923815,1.310294217528725,2.667065199869183,11.939284532181986,5,2,726.9652318747567,"(0.3356937462890386, 11.108331456696476)","(-18.41909562039413, 121.39887743152815)","[(-70.19773368850609, -114.64080302659673), (-66.28983541113118, -168.918275991864)]",16
1,3000,35,3.402839841277644,2,5314,19.06720899437171,0.9215456785333951,0.42383300655252143,4.278693621344861,18.545879968139687,3,1,888.6981833341526,"(79.25416579509056, -11.097100616047385)","(-31.942379639153323, -52.42738376147969)","[(-53.384689395586605, 35.16240336458296), (76.47879790710624, -95.3377018443513)]",47
1,1000,9,9.648885656525408,2,9779,6.113269880679488,0.7186600856849372,0.5482066660344533,3.975597827504338,16.202430220722903,0,0,1064.7399709087288,"(-61.2126662506242, -151.7895390731317)","(-23.21134103699589, -1.3434929437223673)","[(89.63180982731899, -156.50538154776856), (64.86362564875546, 105.05953317938759), (53.44112799788846, 139.93571696439722), (14.462154435279587, -60.86169894018076)]",22
1,3000,38,4.514393777908152,2,5613,6.47182158971029,1.5062696212276188,0.18899993756011324,3.695793972136233,19.343447554397383,7,2,1075.9408906815295,"(32.497150649614895, -42.6205985844646)","(30.229394061951865, 88.55696768656759)","[(-13.433456210285868, 52.6955393455292), (14.196080357306698, -149.90968535788718), (-81.50522907170584, 52.82243153735442), (71.25710838033268, -97.16452496635348)]",10
1,3000,49,7.0947834283860605,0,9116,9.065944960472933,0.878200939467358,0.7920163922125371,1.3832131449491991,13.104519894197457,2,2,1954.533163972751,"(-88.0895352621948, -4.3767132181272075)","(30.601395697151105, -91.00325267783332)","[(76.1838985240123, 4.758166534935583), (-83.9118339563151, 83.81310353472742), (44.75587434075618, -106.95388472675108), (30.41562381338848, 44.8153982147542)]",29
0,3000,37,8.571679977974197,2,4839,2.358514571479857,0.07371725023776698,0.5765910458615587,2.3070207466385635,6.255456667519393,2,0,1435.356477555136,"(-78.93199554287145, -68.16033038218653)","(-85.7365772851141, -69.15295623421943)","[(-10.735927016361174, 118.17377555401958), (-61.56706240043226, -141.7353002341649), (22.37700437290549, -58.630544546383476), (-15.576536486650028, -132.6911137117586)]",39
1,3000,49,3.5327028130652884,1,4121,5.480576975398456,0.7068697338279999,0.05640250092668886,3.3215193609884213,12.141925046960573,7,0,931.4073135205974,"(-68.74065452569504, 5.470687371982564)","(79.40994885899713, 98.08103195244223)","[(-36.058771456012664, 149.0341847824089)]",28
1,2000,11,8.295849836197632,0,7271,6.41356198504254,1.303005191637087,2.5856974013834484,4.63990672317064,7.657867345579014,4,1,909.6086963963479,"(-34.7658776719693, -97.97232183910707)","(-63.02457148252813, 138.44267184648288)","[(-65.38729713972666, -44.25772270057814), (86.88837639670524, -82.95426091896856)]",26
1,3000,35,8.398804111816993,0,9918,7.573236659588116,0.16617258956894432,1.7389931444123974,0.4181864553550413,10.47589693138648,1,1,1873.6744317407843,"(-28.379935995670735, 40.628876817051264)","(5.775589498618601, -169.30330437174018)","[(84.92723630492765, 2.434048788341329), (49.69539569804792, -161.52130878201237)]",17
1,3000,42,3.2214962194812093,2,4618,5.450403618694204,0.10927424836814725,2.646899447166419,0.36706464510987746,11.830997621006365,7,2,867.7085236546325,"(40.87921575648977, -143.65937033409983)","(-5.057003101805975, 134.712755437672)","[(26.73238216697885, 149.32824924166965), (-53.59162062860743, -164.34236290616334)]",0
0,1000,13,9.848545183915304,1,2624,18.07636134551146,1.2405652900488493,0.4960453963019422,0.2375115544476497,16.056509956937706,0,2,390.431087390899,"(-43.629890906420805, 160.59321421522606)","(-14.759117126627146, -50.75362160900619)","[(-4.86684209360962, 153.413474317716)]",17
0,2000,22,7.676574962114164,0,2614,2.2563036771558864,1.5637502235448217,1.268309031746754,1.7985827187114145,5.093645038526406,3,2,599.1692983330232,"(-62.04611483921046, 46.8680557987731)","(55.75729019068038, 163.41040756466083)","[(-63.08168050024482, 103.32328022403254), (-57.89802902757573, 96.90826218551962), (-82.75649732124928, 178.54354942042346)]",38
1,3000,14,7.63235301226751,0,9868,2.063747245814471,1.768459188915405,1.8509708494569423,1.4906413633886668,9.170933460666916,7,1,1307.3588265152355,"(4.311250881631707, -109.10504741093452)","(29.46802869200542, 69.4254080365393)","[(45.74194130240423, 22.531615832073896)]",37
1,3000,13,7.791907502599993,0,2026,17.433107050360917,1.2583318365588052,2.5430773297402207,0.9598539052691829,7.649656103979339,6,2,506.48439260139975,"(69.18647173085716, 95.72147987282693)","(-43.6143865031191, -80.76723097610024)","[(40.92857749660794, 124.21514524132408), (27.016888951346658, 161.3043793806106)]",25
0,2000,22,4.890743257553908,1,7363,9.600549948919701,0.12387685946107041,0.14980079484524644,2.601715376557282,14.067967451533285,7,2,951.492703332372,"(10.574161256928221, -13.286551985666847)","(35.53226807469498, 95.24728978644447)","[(-34.63087453892471, -93.21488552358893), (-88.25701824287707, 123.51800056633277), (2.734182460600536, -14.038679961747675), (-88.42973183068375, -31.90510630029462)]",34
0,1000,25,8.881101966981872,0,1392,16.579069771434508,0.23365932186008376,1.0356758499943637,2.0756491833573616,13.485508024617992,2,1,361.22754917454677,"(49.54395176171769, 149.94315972954985)","(53.71742834123816, -0.7718824684963295)","[(-25.706538646537098, -60.791868713499156)]",10
0,2000,30,9.363307669786959,2,6412,13.145045243033177,1.6443009081302258,2.98346143074352,2.108246481435697,11.29601766179806,6,0,1202.9984601872175,"(83.8745774744321, -145.7710403006883)","(-43.02484963144716, 29.805250050371427)","[(-65.86593166847166, -157.47243017033844), (3.706169710554832, -65.89755291549528)]",12
0,2000,32,7.148089047431341,0,8241,10.250316513476847,0.9919199368019695,1.9271890701877865,0.4103471880912041,8.215021923468456,5,2,1281.5776990356057,"(37.4979196062729, -106.70824499791347)","(-38.458014322892936, -6.557889753789425)","[(23.754030592526732, 93.51729344554712), (31.574880573420856, 23.46727155211238)]",39
1,2000,34,8.74934924896272,1,8784,17.062559318891545,1.4769727460387354,0.9741438166907077,3.4991254546748958,5.444053985686757,4,1,1473.3557489294649,"(-45.873139696791995, 1.651236102840386)","(44.281584432166426, 145.460587555239)","[(-58.69863558182038, -83.00897766112533), (33.54979922008853, 92.05942402173963), (87.27610095669746, -31.710693608644476)]",35
1,2000,15,3.9462363343756124,1,6094,18.71791270106972,1.1817712330237278,2.4062086020802185,2.6886556098256262,6.592571737280082,1,0,727.7870900312683,"(23.091446798134186, -145.69798315183954)","(-88.02804556705269, -39.75837040204843)","[(50.535206935800176, 12.284830079715817), (-27.764161378734208, 119.00517830073318), (84.0285841645929, -51.8529314283775)]",18
1,3000,48,3.240846214798845,2,8321,6.385869282702787,0.08167373308561565,2.125012896529577,4.412129219760158,11.0846012363942,7,1,1298.7818549310336,"(-16.273274549067196, -28.051046337763466)","(21.33478635807849, 90.16271916293408)","[(28.314962692385535, -151.38472299495552), (75.64076220576567, 88.50026944069742)]",34
0,3000,15,7.843580243174674,0,7449,18.820816448497457,0.3563933548875091,1.958830569877526,1.7929832767651621,7.584250517635626,2,1,1097.8611109428605,"(-73.3707404391288, -106.77614829623505)","(-6.61353422111452, 171.1051019616512)","[(89.06081058186686, 51.2810749919328), (15.73772634333946, 72.3595938832012)]",2
1,3000,11,5.597226218342161,1,2336,17.754097026428536,0.039614553094572846,0.006578953673314847,1.0160017738940534,10.410536757391425,4,1,418.3084652052913,"(-39.42999053791155, 4.446860737087633)","(70.78023471039694, 61.082615639808864)","[(-74.97318993416145, -175.0990784519971), (18.94619311744819, -41.946724187075915), (11.761476905312392, -106.61425643021052)]",7
1,3000,45,3.6642781591447395,2,5457,1.4813830108415527,0.8927812526101717,1.4889410110237598,2.700613901759215,12.974487858335205,1,2,1040.3775514845397,"(35.305818945856046, -91.44860835290119)","(64.02695877206673, -106.26356926413686)","[(30.94198461991057, -9.915454583090366)]",30
0,3000,34,8.566930942033036,1,1256,5.781455155849537,1.0953340821429616,2.059838762776466,1.6551566024619118,6.076859602175758,7,2,999.4269560873696,"(80.79764678801945, 151.9811200879347)","(-80.50245606147875, 144.82919891800282)","[(-6.3694693163613465, -9.340915456042808), (88.22993825448316, -18.903035436294005), (-34.77707765315062, -5.0396405049690145), (27.22275129690773, -62.16711224891159)]",35
1,2000,3,7.275333221154836,1,4062,1.7920727527844504,1.9846161314311592,0.5296591041613617,0.998841301200426,18.229188293470834,1,0,449.85199932692905,"(-14.656836033385872, -31.557863122346447)","(-87.3260981335643, 2.2383706590466943)","[(-43.351846397750876, 130.74689333547855), (73.47650799918813, 173.72996375329814)]",20
1,2000,37,7.58569430712693,1,3285,19.089373009978814,1.339917420211648,1.9069830931702119,0.6728020042829003,14.167611522574541,5,2,889.8413787273928,"(-57.04532657587473, -152.57724295789205)","(43.22048963872015, -36.67990562127733)","[(-86.09690498443442, -84.50703903305009)]",15
0,1000,23,2.8057527285549266,1,2756,17.091663365745298,0.8090556459073808,1.6666686275014477,3.1182898110313957,6.826106222599232,2,0,340.1323127567633,"(49.3976878150028, -148.80572007307885)","(34.77484519607053, -32.65113999385591)","[(-12.986676018189016, 46.66165544314154), (28.120853608092162, -136.7187720972659)]",9
0,3000,31,5.289362758899179,1,4574,7.953072002683028,1.5869374306439317,2.7447353723861507,4.275842099889726,9.57745574579216,0,2,949.3107365776236,"(-79.67142920935406, -141.164431060997)","(24.754670721452598, 137.50151782471175)","[(-85.27867039759552, 143.96536099730474), (-87.83809363011962, 59.391045268407254), (58.14841611837684, 56.78274525036858)]",36
1,2000,42,2.111622251579269,1,3687,13.584167367006522,0.3507508050394954,2.2734014663429467,0.6918577244573648,17.05618147323375,1,1,546.0762691326586,"(-39.57400014840209, -132.13310921647587)","(-34.21392967478335, 127.3223895205673)","[(-69.98300152644023, 145.49500788804983), (-47.179343124131954, 159.23663062601798), (60.32311752967223, -155.8618262263837), (47.810012041098105, -26.41625974841338)]",48
1,3000,38,6.284138835437016,2,3089,13.90190256800938,1.4049635604632198,1.4682450276036352,4.237130181032037,15.369726880190996,3,1,1025.29182723982,"(81.30071830673631, 24.401959748628116)","(-80.39597026559407, 153.61572370370595)","[(24.727800973370236, -99.16625807522769)]",25
